,time,lat,lon,eletrico,CO
99,0.0,39.86797,-4.030756290000042,0.0,12.077091515105925
100,0.0,39.86797,-4.030721000000042,0.0,12.150490704874805
101,0.0,39.86797,-4.030685710000043,0.0,12.223756853056958
102,0.0,39.86797,-4.030650420000043,0.0,12.29687914164095
103,0.0,39.86797,-4.030615130000044,0.0,12.369845572053318
104,0.0,39.86797,-4.030579840000044,0.0,12.442642803438765
105,0.0,39.86797,-4.0305445500000445,0.0,12.515255964336816
106,0.0,39.86797,-4.030509260000045,0.0,12.587668432671784
107,0.0,39.86797,-4.030473970000045,0.0,12.659861577876882
108,0.0,39.86797,-4.030438680000046,0.0,12.73181445761821
109,0.0,39.86797,-4.030403390000046,0.0,12.80350345990555
110,0.0,39.86797,-4.030368100000047,0.0,12.874901879293985
111,0.0,39.86797,-4.030332810000047,0.0,12.945979413293575
112,0.0,39.86797,-4.0302975200000475,0.0,13.016701561891503
113,0.0,39.86797,-4.030262230000048,0.0,13.087028909105625
114,0.0,39.86797,-4.030226940000048,0.0,13.156916260557905
115,0.0,39.86797,-4.030191650000049,0.0,13.226311604988542
116,0.0,39.86797,-4.030156360000049,0.0,13.295154860227765
117,0.0,39.86797,-4.03012107000005,0.0,13.363376355231319
118,0.0,39.86797,-4.03008578000005,0.0,13.430894989291328
119,0.0,39.86797,-4.0300504900000504,0.0,13.497615997605665
120,0.0,39.86797,-4.030015200000051,0.0,13.563428239636458
121,0.0,39.86797,-4.029979910000051,0.0,13.628200914600898
122,0.0,39.86797,-4.029944620000052,0.0,13.691779600092612
123,0.0,39.86797,-4.029909330000052,0.0,13.7539815110641
124,0.0,39.86797,-4.029874040000053,0.0,13.814589897625897
125,0.0,39.86797,-4.029838750000053,0.0,13.87334755898046
126,0.0,39.86797,-4.029803460000053,0.0,13.929949575531968
127,0.0,39.86797,-4.029768170000054,0.0,13.98403559365627
128,0.0,39.86797,-4.029732880000054,0.0,14.0351823928769
129,0.0,39.86797,-4.029697590000055,0.0,14.082898080322396
130,0.0,39.86797,-4.029662300000055,0.0,14.126620115217799
131,0.0,39.86797,-4.0296270100000555,0.0,14.165720375885746
132,0.0,39.86797,-4.029591720000056,0.0,14.199521308661815
133,0.0,39.86797,-4.029556430000056,0.0,14.227327135609778
134,0.0,39.86797,-4.029521140000057,0.0,14.248472121975698
135,0.0,39.86797,-4.029485850000057,0.0,14.262383213630102
136,0.0,39.86797,-4.029450560000058,0.0,14.268647505216654
137,0.0,39.86797,-4.029415270000058,0.0,13.900603351663861
138,0.0,39.86797,-4.0293799800000585,0.0,13.886546154707402
139,0.0,39.86797,-4.029344690000059,0.0,13.861232470242273
140,0.0,39.86797,-4.029309400000059,0.0,13.825389828890597
141,0.0,39.86797,-4.02927411000006,0.0,13.779945834265416
142,0.0,39.86797,-4.02923882000006,0.0,13.72592746415737
143,0.0,39.86797,-4.029203530000061,0.0,13.664374666360313
144,0.0,39.86797,-4.029168240000061,0.0,13.596278238702098
145,0.0,39.86797,-4.029132950000061,0.0,13.522542697594291
146,0.0,39.86797,-4.029097660000062,0.0,13.44396949781435
147,0.0,39.86797,-4.029062370000062,0.0,13.361254347666545
148,0.0,39.86797,-4.029027080000063,0.0,13.274992971503892
149,0.0,39.86797,-4.028991790000063,0.0,13.185691115137873
150,0.0,39.86797,-4.028956500000064,0.0,13.093776047514918
151,0.0,39.86797,-4.028921210000064,0.0,12.999607955830774
152,0.0,39.86797,-4.028885920000064,0.0,12.90349041267808
153,0.0,39.86797,-4.028850630000065,0.0,12.805679577842053
154,0.0,39.86797,-4.028815340000065,0.0,12.70639207219812
155,0.0,39.86797,-4.028780050000066,0.0,12.6058116022624
156,0.0,39.86797,-4.028744760000066,0.0,12.504094475494606
157,0.0,39.86797,-4.0287094700000665,0.0,12.4013741637817
158,0.0,39.86797,-4.028674180000067,0.0,12.297765067194291
159,0.0,39.86797,-4.028638890000067,0.0,12.193365614566229
160,0.0,39.86797,-4.028603600000068,0.0,12.088260818525733
161,0.0,39.86797,-4.028568310000068,0.0,11.982524383797749
162,0.0,39.86797,-4.028533020000069,0.0,11.876220450507528
163,0.0,39.86797,-4.028497730000069,0.0,11.769405039425534
164,0.0,39.86797,-4.0284624400000695,0.0,11.662127253659843
165,0.0,39.86797,-4.02842715000007,0.0,11.554430281036078
166,0.0,39.86797,-4.02839186000007,0.0,11.4463522330243
167,0.0,39.86797,-4.028356570000071,0.0,11.337926849279068
168,0.0,39.86797,-4.028321280000071,0.0,11.229184091374867
169,0.0,39.86797,-4.028285990000072,0.0,11.120150644901383
170,0.0,39.86797,-4.028250700000072,0.0,11.010850345526327
171,0.0,39.86797,-4.028215410000072,0.0,10.901304541768784
172,0.0,39.86797,-4.028180120000073,0.0,10.791532404915957
173,0.0,39.86797,-4.028144830000073,0.0,10.681551194649952
174,0.0,39.86797,-4.028109540000074,0.0,10.571376487440423
175,0.0,39.86797,-4.028074250000074,0.0,10.461022373532634
176,0.0,39.86797,-4.0280389600000746,0.0,10.350501627362732
177,0.0,39.86797,-4.028003670000075,0.0,10.239825855417536
178,0.0,39.86797,-4.027968380000075,0.0,10.12900562488975
179,0.0,39.86797,-4.027933090000076,0.0,10.018050575932197
180,0.0,39.86797,-4.027897800000076,0.0,9.906969519864148
181,0.0,39.86797,-4.027862510000077,0.0,9.795770525310626
182,0.0,39.86797,-4.027827220000077,0.0,9.68446099394728
183,0.0,39.86797,-4.0277919300000775,0.0,9.573047727267195
184,0.0,39.86797,-4.027756640000078,0.0,9.461536985572522
185,0.0,39.86797,-4.027721350000078,0.0,9.349934540215315
186,0.0,39.86797,-4.027686060000079,0.0,9.238245719962343
187,0.0,39.86797,-4.027650770000079,0.0,9.126475452232954
188,0.0,39.86797,-4.02761548000008,0.0,9.01462829985293
189,0.0,39.86797,-4.02758019000008,0.0,8.902708493877771
190,0.0,39.86797,-4.0275449000000805,0.0,8.790719962962807
191,0.0,39.86797,-4.027509610000081,0.0,8.678666359693038
192,0.0,39.86797,-4.027474320000081,0.0,8.56655108423065
193,0.0,39.86797,-4.027439030000082,0.0,8.454377305591109
194,0.0,39.86797,-4.027403740000082,0.0,8.342147980818659
195,0.0,39.86797,-4.027368450000083,0.0,8.22986587229744
196,0.0,39.86797,-4.027333160000083,0.0,8.117533563404884
197,0.0,39.86797,-4.027297870000083,0.0,8.005153472688399
198,0.0,39.86797,-4.027262580000084,0.0,7.892727866724285
199,0.0,39.86797,-4.027227290000084,0.0,7.780258871798696
200,0.0,39.86797,-4.027192000000085,0.0,7.667748484533907
201,0.0,39.86797,-4.027156710000085,0.0,7.555198581568632
202,0.0,39.86797,-4.0271214200000855,0.0,7.442610928388686
203,0.0,39.86797,-4.027086130000086,0.0,7.32998718739323
204,0.0,39.86797,-4.027050840000086,0.0,7.2173289252722865
205,0.0,39.86797,-4.027015550000087,0.0,7.104637619762832
206,0.0,39.86797,-4.026980260000087,0.0,6.991914665843357
207,0.0,39.86797,-4.026944970000088,0.0,6.879161381420348
208,0.0,39.86797,-4.026909680000088,0.0,6.7663790125544345
209,0.0,39.86797,-4.0268743900000885,0.0,6.65356873826885
210,0.0,39.86797,-4.026839100000089,0.0,6.540731674978536
211,0.0,39.86797,-4.026803810000089,0.0,6.427868880574133
212,0.0,39.86797,-4.02676852000009,0.0,6.314981358191751
213,0.0,39.86797,-4.02673323000009,0.0,6.202070059696215
214,0.0,39.86797,-4.026697940000091,0.0,6.089135888902796
215,0.0,39.86797,-4.026662650000091,0.0,5.976179704559929
216,0.0,39.86797,-4.0266273600000915,0.0,5.863202323113335
217,0.0,39.86797,-4.026592070000092,0.0,5.750204521269861
218,0.0,39.86797,-4.026556780000092,0.0,5.637187038377782
219,0.0,39.86797,-4.026521490000093,0.0,5.524150578638611
220,0.0,39.86797,-4.026486200000093,0.0,5.411095813164133
221,0.0,39.86797,-4.026450910000094,0.0,5.29802338189112
222,0.0,39.86797,-4.026415620000094,0.0,5.184933895365051
223,0.0,39.86797,-4.026380330000094,0.0,5.071827936403102
224,0.0,39.86797,-4.026345040000095,0.0,4.958706061645874
225,0.0,39.86797,-4.026309750000095,0.0,4.845568803006328
226,0.0,39.86797,-4.026274460000096,0.0,4.732416669023872
227,0.0,39.86797,-4.026239170000096,0.0,4.619250146130636
228,0.0,39.86797,-4.0262038800000965,0.0,4.50606969983656
229,0.0,39.86797,-4.026168590000097,0.0,4.392875775839272
230,0.0,39.86797,-4.026133300000097,0.0,4.27966880106422
231,0.0,39.86797,-4.026098010000098,0.0,4.166449184640159
232,0.0,39.86797,-4.026062720000098,0.0,4.053217318814564
233,0.0,39.86797,-4.026027430000099,0.0,3.939973579813273
234,0.0,39.86797,-4.025992140000099,0.0,3.8267183286482513
235,0.0,39.86797,-4.0259568500000995,0.0,3.713451911877087
236,0.0,39.86797,-4.0259215600001,0.0,3.6001746623175634
237,0.0,39.86797,-4.0258862700001,0.0,3.4868868997203215
238,0.0,39.86797,-4.025850980000101,0.0,3.373588931402516
239,0.0,39.86797,-4.025815690000101,0.0,3.2602810528449986
240,0.0,39.86797,-4.025780400000102,0.0,3.146963548255508
241,0.0,39.86797,-4.025745110000102,0.0,3.0336366911000603
242,0.0,39.86797,-4.0257098200001025,0.0,2.9203007446046385
243,0.0,39.86797,-4.025674530000103,0.0,2.806955962229063
244,0.0,39.86797,-4.025639240000103,0.0,2.6936025881148726
245,0.0,39.86797,-4.025603950000104,0.0,2.580240857508789
246,0.0,39.86797,-4.025568660000104,0.0,2.466870997163376
247,0.0,39.86797,-4.025533370000105,0.0,2.3534932257162566
248,0.0,39.86797,-4.025498080000105,0.0,2.2401077540492444
249,0.0,39.86797,-4.025462790000105,0.0,2.1267147856286
250,0.0,39.86797,-4.025427500000106,0.0,2.013314516827556
251,0.0,39.86797,-4.025392210000106,0.0,1.899907137232196
252,0.0,39.86797,-4.025356920000107,0.0,1.7864928299316531
253,0.0,39.86797,-4.025321630000107,0.0,1.6730717717935946
254,0.0,39.86799711,-4.03425,0.0,4.636643125748698
255,0.0,39.86799711,-4.0342147100000005,0.0,4.712355425530456
256,0.0,39.86799711,-4.034179420000001,0.0,4.788065332458409
257,0.0,39.86799711,-4.034144130000001,0.0,4.863772792914164
258,0.0,39.86799711,-4.034108840000002,0.0,4.939477751667125
259,0.0,39.86799711,-4.034073550000002,0.0,5.015180151813526
260,0.0,39.86799711,-4.034038260000003,0.0,5.090879934712637
261,0.0,39.86799711,-4.034002970000003,0.0,5.166577039920082
262,0.0,39.86799711,-4.0339676800000035,0.0,5.242271405118023
263,0.0,39.86799711,-4.033932390000004,0.0,5.31796296604211
264,0.0,39.86799711,-4.033897100000004,0.0,5.393651656404966
265,0.0,39.86799711,-4.033861810000005,0.0,5.469337407816065
266,0.0,39.86799711,-4.033826520000005,0.0,5.545020149697747
267,0.0,39.86799711,-4.033791230000006,0.0,5.620699809197211
268,0.0,39.86799711,-4.033755940000006,0.0,5.696376311094205
269,0.0,39.86799711,-4.0337206500000065,0.0,5.772049577704205
270,0.0,39.86799711,-4.033685360000007,0.0,5.847719528776809
271,0.0,39.86799711,-4.033650070000007,0.0,5.923386081389056
272,0.0,39.86799711,-4.033614780000008,0.0,5.999049149833409
273,0.0,39.86799711,-4.033579490000008,0.0,6.074708645500047
274,0.0,39.86799711,-4.033544200000009,0.0,6.1503644767531345
275,0.0,39.86799711,-4.033508910000009,0.0,6.226016548800757
276,0.0,39.86799711,-4.033473620000009,0.0,6.301664763558039
277,0.0,39.86799711,-4.03343833000001,0.0,6.377309019503153
278,0.0,39.86799711,-4.03340304000001,0.0,6.452949211525665
279,0.0,39.86799711,-4.033367750000011,0.0,6.52858523076682
280,0.0,39.86799711,-4.033332460000011,0.0,6.604216964451226
281,0.0,39.86799711,-4.0332971700000115,0.0,6.679844295709405
282,0.0,39.86799711,-4.033261880000012,0.0,6.755467103390616
283,0.0,39.86799711,-4.033226590000012,0.0,6.831085261865349
284,0.0,39.86799711,-4.033191300000013,0.0,6.90669864081678
285,0.0,39.86799711,-4.033156010000013,0.0,6.98230710502051
286,0.0,39.86799711,-4.033120720000014,0.0,7.0579105141117635
287,0.0,39.86799711,-4.033085430000014,0.0,7.133508722339258
288,0.0,39.86799711,-4.0330501400000145,0.0,7.209101578304793
289,0.0,39.86799711,-4.033014850000015,0.0,7.28468892468765
290,0.0,39.86799711,-4.032979560000015,0.0,7.360270597952688
291,0.0,39.86799711,-4.032944270000016,0.0,7.435846428041062
292,0.0,39.86799711,-4.032908980000016,0.0,7.51141623804231
293,0.0,39.86799711,-4.032873690000017,0.0,7.586979843846515
294,0.0,39.86799711,-4.032838400000017,0.0,7.662537053775093
295,0.0,39.86799711,-4.0328031100000175,0.0,7.738087668188675
296,0.0,39.86799711,-4.032767820000018,0.0,7.813631479070429
297,0.0,39.86799711,-4.032732530000018,0.0,7.889168269582958
298,0.0,39.86799711,-4.032697240000019,0.0,7.96469781359689
299,0.0,39.86799711,-4.032661950000019,0.0,8.040219875188932
300,0.0,39.86799711,-4.03262666000002,0.0,8.115734208107142
301,0.0,39.86799711,-4.03259137000002,0.0,8.191240555200865
302,0.0,39.86799711,-4.03255608000002,0.0,8.266738647812574
303,0.0,39.86799711,-4.032520790000021,0.0,8.342228205128645
304,0.0,39.86799711,-4.032485500000021,0.0,8.417708933485816
305,0.0,39.86799711,-4.032450210000022,0.0,8.4931805256297
306,0.0,39.86799711,-4.032414920000022,0.0,8.568642659921553
307,0.0,39.86799711,-4.0323796300000225,0.0,8.64409499948894
308,0.0,39.86799711,-4.032344340000023,0.0,8.71953719131573
309,0.0,39.86799711,-4.032309050000023,0.0,8.79496886526624
310,0.0,39.86799711,-4.032273760000024,0.0,8.870389633037956
311,0.0,39.86799711,-4.032238470000024,0.0,8.945799087036669
312,0.0,39.86799711,-4.032203180000025,0.0,9.021196799167267
313,0.0,39.86799711,-4.032167890000025,0.0,9.096582319532722
314,0.0,39.86799711,-4.0321326000000255,0.0,9.171955175033073
315,0.0,39.86799711,-4.032097310000026,0.0,9.247314867855346
316,0.0,39.86799711,-4.032062020000026,0.0,9.322660873844443
317,0.0,39.86799711,-4.032026730000027,0.0,9.397992640743894
318,0.0,39.86799711,-4.031991440000027,0.0,9.473309586294288
319,0.0,39.86799711,-4.031956150000028,0.0,9.548611096175776
320,0.0,39.86799711,-4.031920860000028,0.0,9.62389652177961
321,0.0,39.86799711,-4.0318855700000285,0.0,9.699165177791986
322,0.0,39.86799711,-4.031850280000029,0.0,9.77441633957153
323,0.0,39.86799711,-4.031814990000029,0.0,9.84964924029973
324,0.0,39.86799711,-4.03177970000003,0.0,9.92486306788107
325,0.0,39.86799711,-4.03174441000003,0.0,10.000056961567047
326,0.0,39.86799711,-4.031709120000031,0.0,10.075230008275007
327,0.0,39.86799711,-4.031673830000031,0.0,10.150381238569361
328,0.0,39.86799711,-4.031638540000031,0.0,10.225509622268643
329,0.0,39.86799711,-4.031603250000032,0.0,10.300614063637376
330,0.0,39.86799711,-4.031567960000032,0.0,10.3756933961165
331,0.0,39.86799711,-4.031532670000033,0.0,10.450746376540158
332,0.0,39.86799711,-4.031497380000033,0.0,10.525771678779828
333,0.0,39.86799711,-4.0314620900000335,0.0,10.600767886748976
334,0.0,39.86799711,-4.031426800000034,0.0,10.675733486692373
335,0.0,39.86799711,-4.031391510000034,0.0,10.750666858673874
336,0.0,39.86799711,-4.031356220000035,0.0,10.825566267164415
337,0.0,39.86799711,-4.031320930000035,0.0,10.900429850618126
338,0.0,39.86799711,-4.031285640000036,0.0,10.97525560990832
339,0.0,39.86799711,-4.031250350000036,0.0,11.050041395476379
340,0.0,39.86799711,-4.0312150600000365,0.0,11.124784893024627
341,0.0,39.86799711,-4.031179770000037,0.0,11.19948360755879
342,0.0,39.86799711,-4.031144480000037,0.0,11.274134845555631
343,0.0,39.86799711,-4.031109190000038,0.0,11.34873569499613
344,0.0,39.86799711,-4.031073900000038,0.0,11.423283002963155
345,0.0,39.86799711,-4.031038610000039,0.0,11.49777335045355
346,0.0,39.86799711,-4.031003320000039,0.0,11.572203023996511
347,0.0,39.86799711,-4.0309680300000394,0.0,11.646567983601248
348,0.0,39.86799711,-4.03093274000004,0.0,11.720863826474728
349,0.0,39.86799711,-4.03089745000004,0.0,11.79508574585217
350,0.0,39.86799711,-4.030862160000041,0.0,11.86922848416526
351,0.0,39.86799711,-4.030826870000041,0.0,11.943286279631574
352,0.0,39.86799711,-4.030791580000042,0.0,12.017252805177877
353,0.0,39.86799711,-4.030756290000042,0.0,12.091121098403352
354,0.0,39.86799711,-4.030721000000042,0.0,12.164883481037645
355,0.0,39.86799711,-4.030685710000043,0.0,12.23853146604265
356,0.0,39.86799711,-4.030650420000043,0.0,12.312055650132596
357,0.0,39.86799711,-4.030615130000044,0.0,12.385445589027476
358,0.0,39.86799711,-4.030579840000044,0.0,12.458689652188879
359,0.0,39.86799711,-4.0305445500000445,0.0,12.531774853087322
360,0.0,39.86799711,-4.030509260000045,0.0,12.604686650181954
361,0.0,39.86799711,-4.030473970000045,0.0,12.677408712712195
362,0.0,39.86799711,-4.030438680000046,0.0,12.749922644050182
363,0.0,39.86799711,-4.030403390000046,0.0,12.822207653669606
364,0.0,39.86799711,-4.030368100000047,0.0,12.894240166657987
365,0.0,39.86799711,-4.030332810000047,0.0,12.965993357016217
366,0.0,39.86799711,-4.0302975200000475,0.0,13.037436587599792
367,0.0,39.86799711,-4.030262230000048,0.0,13.108534735268458
368,0.0,39.86799711,-4.030226940000048,0.0,13.179247374384921
369,0.0,39.86799711,-4.030191650000049,0.0,13.249527784942968
370,0.0,39.86799711,-4.030156360000049,0.0,13.319321742958111
371,0.0,39.86799711,-4.03012107000005,0.0,13.388566039918398
372,0.0,39.86799711,-4.03008578000005,0.0,13.457186664654662
373,0.0,39.86799711,-4.0300504900000504,0.0,13.525096564605409
374,0.0,39.86799711,-4.030015200000051,0.0,13.592192884034766
375,0.0,39.86799711,-4.029979910000051,0.0,13.658353554847567
376,0.0,39.86799711,-4.029944620000052,0.0,13.723433093088266
377,0.0,39.86799711,-4.029909330000052,0.0,13.787257435455302
378,0.0,39.86799711,-4.029874040000053,0.0,13.849617644476877
379,0.0,39.86799711,-4.029838750000053,0.0,13.910262336181944
380,0.0,39.86799711,-4.029803460000053,0.0,13.968888772249782
381,0.0,39.86799711,-4.029768170000054,0.0,14.025132763887454
382,0.0,39.86799711,-4.029732880000054,0.0,14.078557940995154
383,0.0,39.86799711,-4.029697590000055,0.0,14.128645660959508
384,0.0,39.86799711,-4.029662300000055,0.0,14.174787981043346
385,0.0,39.86799711,-4.0296270100000555,0.0,14.216287715867255
386,0.0,39.86799711,-4.029591720000056,0.0,14.252371356638312
387,0.0,39.86799711,-4.029556430000056,0.0,14.282221616058735
388,0.0,39.86799711,-4.029521140000057,0.0,14.305034817752675
389,0.0,39.86799711,-4.029485850000057,0.0,14.320102230755975
390,0.0,39.86799711,-4.029450560000058,0.0,14.326903480387717
391,0.0,39.86799711,-4.029415270000058,0.0,13.987782874171003
392,0.0,39.86799711,-4.0293799800000585,0.0,13.972532246225871
393,0.0,39.86799711,-4.029344690000059,0.0,13.94515308869993
394,0.0,39.86799711,-4.029309400000059,0.0,13.90655609493562
395,0.0,39.86799711,-4.02927411000006,0.0,13.85787798954092
396,0.0,39.86799711,-4.02923882000006,0.0,13.800345322170898
397,0.0,39.86799711,-4.029203530000061,0.0,13.735165800862065
398,0.0,39.86799711,-4.029168240000061,0.0,13.663457706396814
399,0.0,39.86799711,-4.029132950000061,0.0,13.586214089799757
400,0.0,39.86799711,-4.029097660000062,0.0,13.504292326963286
401,0.0,39.86799711,-4.029062370000062,0.0,13.418419198241653
402,0.0,39.86799711,-4.029027080000063,0.0,13.329203852108297
403,0.0,39.86799711,-4.028991790000063,0.0,13.237153651296167
404,0.0,39.86799711,-4.028956500000064,0.0,13.142690042971658
405,0.0,39.86799711,-4.028921210000064,0.0,13.046163044206525
406,0.0,39.86799711,-4.028885920000064,0.0,12.94786380345224
407,0.0,39.86799711,-4.028850630000065,0.0,12.848035168840298
408,0.0,39.86799711,-4.028815340000065,0.0,12.746880419080156
409,0.0,39.86799711,-4.028780050000066,0.0,12.644570399415402
410,0.0,39.86799711,-4.028744760000066,0.0,12.541249319938004
411,0.0,39.86799711,-4.0287094700000665,0.0,12.437039454827671
412,0.0,39.86799711,-4.028674180000067,0.0,12.33204494949329
413,0.0,39.86799711,-4.028638890000067,0.0,12.226354908617907
414,0.0,39.86799711,-4.028603600000068,0.0,12.120045906549688
415,0.0,39.86799711,-4.028568310000068,0.0,12.013184034155445
416,0.0,39.86799711,-4.028533020000069,0.0,11.905826573497183
417,0.0,39.86799711,-4.028497730000069,0.0,11.798023373174328
418,0.0,39.86799711,-4.0284624400000695,0.0,11.689817982314393
419,0.0,39.86799711,-4.02842715000007,0.0,11.581248589369226
420,0.0,39.86799711,-4.02839186000007,0.0,11.4723488025061
421,0.0,39.86799711,-4.028356570000071,0.0,11.363148300977903
422,0.0,39.86799711,-4.028321280000071,0.0,11.253673381005179
423,0.0,39.86799711,-4.028285990000072,0.0,11.14394741507485
424,0.0,39.86799711,-4.028250700000072,0.0,11.033991239894167
425,0.0,39.86799711,-4.028215410000072,0.0,10.923823485326725
426,0.0,39.86799711,-4.028180120000073,0.0,10.81346085431878
427,0.0,39.86799711,-4.028144830000073,0.0,10.702918361971927
